id	acronym	name	parent
187	4181	OP	occipital_pole	4180
188	4182	OP	occipital_pole,_left	4181
189	4909	OPs	occipital_pole,_left,_superior_aspect	4182
190	4910	OPi	occipital_pole,_left,_inferior_aspect	4182
191	4911	OPl	occipital_pole,_left,_lateral_aspect	4182
192	4183	OP	occipital_pole,_right	4181
193	4912	OPs	occipital_pole,_right,_superior_aspect	4183
194	4913	OPi	occipital_pole,_right,_inferior_aspect	4183
195	4914	OPl	occipital_pole,_right,_lateral_aspect	4183
196	4198	OTG	occipito-temporal_gyrus	4180
197	4199	OTG	occipito-temporal_gyrus,_left	4198
198	4200	OTG-s	occipito-temporal_gyrus,_left,_superior_bank_of_gyrus	4199
199	4201	OTG-i	occipito-temporal_gyrus,_left,_inferior_bank_of_gyrus	4199
200	4202	OTG	occipito-temporal_gyrus,_right	4198
201	4203	OTG-s	occipito-temporal_gyrus,_right,_superior_bank_of_gyrus	4202
202	4204	OTG-i	occipito-temporal_gyrus,_right,_inferior_bank_of_gyrus	4202
203	4212	SOG	superior_occipital_gyrus	4180
204	4213	SOG	superior_occipital_gyrus,_left	4212
205	4214	SOG-s	superior_occipital_gyrus,_left,_superior_bank_of_gyrus	4213
206	4215	SOG-i	superior_occipital_gyrus,_left,_inferior_bank_of_gyrus	4213
207	4216	SOG	superior_occipital_gyrus,_right	4212
208	4217	SOG-s	superior_occipital_gyrus,_right,_superior_bank_of_gyrus	4216
209	4218	SOG-i	superior_occipital_gyrus,_right,_inferior_bank_of_gyrus	4216
210	4084	PL	parietal_lobe	4008
211	4103	IPL	inferior_parietal_lobule	4084
212	4111	AnG	angular_gyrus	4103
213	4112	AnG	angular_gyrus,_left	4111
214	4113	AnG-s	angular_gyrus,_left,_superior_bank_of_gyrus	4112
215	4114	AnG-i	angular_gyrus,_left,_inferior_bank_of_gyrus	4112
216	4115	AnG	angular_gyrus,_right	4111
217	4116	AnG-s	angular_gyrus,_right,_superior_bank_of_gyrus	4115
218	4117	AnG-i	angular_gyrus,_right,_inferior_bank_of_gyrus	4115
219	4104	SMG	supramarginal_gyrus	4103
220	4105	SMG	supramarginal_gyrus,_left	4104
221	4106	SMG-s	supramarginal_gyrus,_left,_superior_bank_of_gyrus	4105
222	4107	SMG-i	supramarginal_gyrus,_left,_inferior_bank_of_gyrus	4105
223	4108	SMG	supramarginal_gyrus,_right	4104
224	4109	SMG-s	supramarginal_gyrus,_right,_superior_bank_of_gyrus	4108
225	4110	SMG-i	supramarginal_gyrus,_right,_inferior_bank_of_gyrus	4108
226	4125	PCLp	paracentral_lobule,_posterior_part	4084
227	4126	PCLp	paracentral_lobule,_posterior_part,_left	4125
228	4127	PCLp-l	paracentral_lobule,_posterior_part,_left,_lateral_bank_of_gyrus	4126
229	4128	PCLp-cs	paracentral_lobule,_posterior_part,_left,_bank_of_cingulate_sulcus	4126
230	4129	PCLp	paracentral_lobule,_posterior_part,_right	4125
231	4130	PCLp-l	paracentral_lobule,_posterior_part,_right,_lateral_bank_of_gyrus	4129
232	4131	PCLp-cs	paracentral_lobule,_posterior_part,_right,_bank_of_cingulate_sulcus	4129
233	4085	PoG	postcentral_gyrus	4084
234	4086	PoG	postcentral_gyrus,_left	4085
235	4087	PoG-cs	postcentral_gyrus,_left,_bank_of_the_central_sulcus	4086
236	4088	PoG-sl	postcentral_gyrus,_left,_superior_lateral_aspect_of_gyrus	4086
237	4089	PoG-il	postcentral_gyrus,_left,_inferior_lateral_aspect_of_gyrus	4086
238	4090	PoG-pcs	postcentral_gyrus,_left,_bank_of_the_posterior_central_sulcus	4086
239	4091	PoG	postcentral_gyrus,_right	4085
240	4092	PoG-cs	postcentral_gyrus,_right,_bank_of_the_central_sulcus	4091
241	4093	PoG-sl	postcentral_gyrus,_right,_superior_lateral_aspect_of_gyrus	4091
242	4094	PoG-il	postcentral_gyrus,_right,_inferior_lateral_aspect_of_gyrus	4091
243	4095	PoG-pcs	postcentral_gyrus,_right,_bank_of_the_posterior_central_sulcus	4091
244	4118	PCu	precuneus	4084
245	4119	PCu	precuneus,_left	4118
246	4120	Pcu-s	precuneus,_left,_superior_lateral_bank_of_gyrus	4119
247	4121	Pcu-i	precuneus,_left,_inferior_lateral_bank_of_gyrus	4119
248	4122	PCu	precuneus,_right	4118
249	4123	Pcu-s	precuneus,_right,_superior_lateral_bank_of_gyrus	4122
250	4124	Pcu-i	precuneus,_right,_inferior_lateral_bank_of_gyrus	4122
251	4096	SPL	superior_parietal_lobule	4084
252	4097	SPL	superior_parietal_lobule,_left	4096
253	4098	SPL-s	superior_parietal_lobule,_left,_superior_bank_of_gyrus	4097
254	4099	SPL-i	superior_parietal_lobule,_left,_inferior_bank_of_gyrus	4097
255	4100	SPL	superior_parietal_lobule,_right	4096
256	4101	SPL-s	superior_parietal_lobule,_right,_superior_bank_of_gyrus	4100
257	4102	SPL-i	superior_parietal_lobule,_right,_inferior_bank_of_gyrus	4100
258	4132	TL	temporal_lobe	4008
259	4156	FuG	fusiform_gyrus	4132
260	4157	FuG	fusiform_gyrus,_left	4156
261	4158	FuG-its	fusiform_gyrus,_left,_bank_of_the_its	4157
262	4159	FuG-l	fusiform_gyrus,_left,_lateral_bank_of_gyrus	4157
263	4160	FuG-cos	fusiform_gyrus,_left,_bank_of_cos	4157
264	4161	FuG	fusiform_gyrus,_right	4156
265	4162	FuG-its	fusiform_gyrus,_right,_bank_of_the_its	4161
266	4163	FuG-l	fusiform_gyrus,_right,_lateral_bank_of_gyrus	4161
267	4164	FuG-cos	fusiform_gyrus,_right,_bank_of_cos	4161
268	4165	HG	Heschl's_gyrus	4132
269	4166	HG	Heschl's_gyrus,_left	4165
270	4167	HG	Heschl's_gyrus,_right	4165
271	4147	ITG	inferior_temporal_gyrus	4132
272	4148	ITG	inferior_temporal_gyrus,_left	4147
273	4149	ITG-its	inferior_temporal_gyrus,_left,_bank_of_the_its	4148
274	4150	ITG-l	inferior_temporal_gyrus,_left,_lateral_bank_of_gyrus	4148
275	4151	ITG-mts	inferior_temporal_gyrus,_left,_bank_of_mts	4148
