id	acronym	name	parent
991	16515	PComm	mantle_zone_of_PCom	16512
992	16516	PComp	periventricular_zone_of_PCom	16515
993	16517	PComi	intermediate_zone_of_PCom	16515
994	16518	PComs	superficial_zone_of_PCom	16515
995	16519	p1A	alar_plate_of_p1	16510
996	16520	PcP	precommissural_pretectal_domain	16519
997	20596	PcPv	ventricular_zone_of_PcP	16520
998	20598	PcPm	mantle_zone_of_PcP	16520
999	16521	PcPD	dorsal_part_of_PcP	16520
1000	16522	PcPDv	ventricular_zone_of_PcPD	16521
1001	16523	PcPDm	mantle_zone_of_PcPD	16521
1002	16524	PcPDp	periventricular_stratum_of_PcPD	16523
1003	16525	PcPD-PAG	PcPD_part_of_the_periaqueductal_gray	16524
1004	16526	PcPDi	intermediate_stratum_of_PcPD	16523
1005	16527	DF	dorsofrontal_pretectal_nucleus	16526
1006	16528	PcPDs	superficial_stratum_of_PCPD	16523
1007	16529	DFS	superficial_dorsofrontal_area	16528
1008	16530	PcPL	lateral_part_of_PcP	16520
1009	16531	PcPLv	ventricular_zone_of_PcPL	16530
1010	16532	PcPLm	mantle_zone_of_PcPL	16530
1011	16533	PcPLp	periventricular_stratum_of_PcPL	16532
1012	16534	PcPL-PAG	PcPL_part_of_the_periaqueductal_gray	16533
1013	16535	PcPLi	intermediate_stratum_of_PcPL	16532
1014	16536	APTD	anterior_pretectal_nucleus,_dorsal_core_part	16535
1015	16537	PcPLs	superficial_stratum_of_PcPL	16532
1016	16538	APTDS	anterior_pretectal_nucleus,_dorsal_superficial_part	16537
1017	16539	PcPV	ventral_part_of_PcP	16520
1018	16540	PcPVv	ventricular_zone_of_PcPV	16539
1019	16541	PcPVm	mantle_zone_of_PcPV	16539
1020	16542	PcPVp	periventricular_stratum_of_PcPV	16541
1021	16543	PcPV-PAG	PcPV_part_of_the_periaqueductal_gray	16542
1022	16544	PcPVi	intermediate_stratum_of_PcPV	16541
1023	16545	APTV	anterior_pretectal_nucleus,_ventral_core_part	16544
1024	16546	PcPVs	superficial_stratum_of_PcPV	16541
1025	16547	APTVS	anterior_pretectal_nucleus,_ventral_superficial_part	16546
1026	16548	JcP	juxtacommissural_pretectal_domain	16519
1027	20600	JcPv	ventricular_zone_of_JcP	16548
1028	20602	JcPm	mantle_zone_of_JcP	16548
1029	16549	JcPD	dorsal_part_of_JcP	16548
1030	16550	JcPDv	ventricular_zone_of_JcPD	16549
1031	16551	JcPDm	mantle_zone_of_JcPD	16549
1032	16552	JcPDp	periventricular_stratum_of_JcPD	16551
1033	16553	JcPD-PAG	JcPD_part_of_the_periaqueductal_gray	16552
1034	16554	JcPDi	intermediate_stratum_of_JcPD	16551
1035	16555	DJcP	dorsal_juxtacommissural_pretectal_nucleus	16554
1036	16556	SpD	dorsal_spiriform_nucleus	16554
1037	16557	JcPDs	superficial_stratum_of_JcPD	16551
1038	16558	JcP-DT	JcP_contribution_to_DT	16557
1039	16559	JcPL	lateral_part_of_JcP	16548
1040	16560	JcPLv	ventricular_zone_of_JcPL	16559
1041	16561	JcPLm	mantle_zone_of_JcPL	16559
1042	16562	JcPLp	periventricular_stratum_of_JcPL	16561
1043	16563	JcPL-PAG	JcPL_part_of_the_periaqueductal_gray	16562
1044	16564	JcPLi	intermediate_stratum_of_JcPL	16561
1045	16565	JcPLRt	reticular_formation_of_JcPL	16564
1046	16566	SpL	lateral_spiriform_nucleus	16564
1047	16567	JcPLs	superficial_stratum_of_JcPL	16561
1048	16568	JcP-LTL	JcP_contribution_to_LTL	16567
1049	16569	JcPV	ventral_part_of_JcP	16548
1050	16570	JcPVv	ventricular_zone_of_JcPV	16569
1051	16571	JcPVm	mantle_zone_of_JcPV	16569
1052	16572	JcPVp	periventricular_stratum_of_JcPV	16571
1053	16573	JcPV-PAG	JcPV_part_of_the_periaqueductal_gray	16572
1054	16574	JcPVi	intermediate_stratum_of_JcPV	16571
1055	16575	VJcP	ventral_juxtacommissural_pretectal_nucleus	16574
1056	16576	JcPVs	superficial_stratum_of_JcPV	16571
1057	16577	JcP-LTV	JcP_contribution_to_LTV	16576
1058	16578	CoP	commissural_pretectal_domain	16519
1059	20604	CoPv	ventricular_zone_of_CoP	16578
1060	20606	CoPm	mantle_zone_of_CoP	16578
1061	16579	CoPD	dorsal_part_of_CoP	16578
1062	16580	CoPDv	ventricular_zone_of_CoPD	16579
1063	16581	CoPDm	mantle_zone_of_CoPD	16579
1064	16582	CoPDp	periventricular_stratum_of_CoPD	16581
1065	16583	CoPD-PAG	CoPD_part_of_the_periaqueductal_gray	16582
1066	16584	CoPDi	intermediate_stratum_of_CoPD	16581
1067	16585	MPT	medial_pretectal_nucleus	16584
1068	16586	PrPT	principal_pretectal_nucleus	16584
1069	16587	CoPDRt	reticular_formation_of_CoPD	16584
1070	16588	CoPDs	superficial_stratum_of_CoPD	16581
1071	16589	OPT	olivary_pretectal_nucleus	16588
1072	16590	DT	dorsal_terminal_nucleus_of_the_accessory_optic_tract	16588
1073	16591	CoPL	lateral_part_of_CoP	16578
1074	16592	CoPLv	ventricular_zone_of_CoPL	16591
1075	16593	CoPLm	mantle_zone_of_CoPL	16591
1076	16594	CoPLp	periventricular_stratum_of_CoPL	16593
1077	16595	CoPL-PAG	CoPL_part_of_the_periaqueductal_gray	16594
1078	16596	CoPLi	intermediate_stratum_of_CoPL	16593
1079	16597	PCPC	parvicellular_interstitial_nucleus_of_the_posterior_commissure	16596
1080	16598	IPT	intermediate_pretectal_nucleus	16596
1081	16599	CoPLRt	reticular_formation_of_CoPL	16596
1082	16600	CoPLs	superficial_stratum_of_CoPL	16593
1083	16601	LTL	lateral_terminal_nucleus_of_the_accessory_optic_tract,_lateral_part	16600
1084	16602	CoPV	ventral_part_of_CoP	16578
1085	16603	CoPVv	ventricular_zone_of_CoPV	16602
1086	16604	CoPVm	mantle_zone_of_CoPV	16602
1087	16605	CoPVp	periventricular_stratum_of_CoPV	16604
1088	16606	CoPV-PAG	CoPV_part_of_the_periaqueductal_gray	16605
1089	16607	CoPVi	intermediate_stratum_of_CoPV	16604
1090	16608	SPT	subpretectal_nucleus	16607
1091	16609	MCPC	magnocellular_interstitial_nucleus_of_the_posterior_commissure	16607
1092	16610	CoPVs	superficial_stratum_of_CoPV	16604
1093	16611	LTV	lateral_terminal_nucleus_of_the_accessory_optic_tract,_ventral_part	16610
1094	16612	p1AVL	ventrolateral_part_of_alar_p1	16519
1095	20608	p1AVLv	ventricular_zone_of_p1AVL	16612
1096	20610	p1AVLm	mantle_zone_of_p1AVL	16612
1097	16613	p1Lim	liminal_part_of_alar_p1	16612
1098	16614	p1Limv	ventricular_zone_of_p1Lim	16613
1099	16615	p1Limm	mantle_zone_of_p1Lim	16613
1100	16616	p1Limp	periventricular_stratum_of_p1Lim	16615
1101	16617	p1Lim-PAG	p1Lim_part_of_periaqueductal_gray	16616
1102	16618	p1Limi	intermediate_stratum_of_p1Lim	16615
1103	16619	p1LimRt	reticular_formation_of_p1Lim	16618
1104	16621	p1Lims	superficial_stratum_of_p1Lim	16615
1105	16622	p1SNL	p1_part_of_the_lateral_substantia_nigra	16621
1106	16623	PtTg	pretectal_tegmentum	16509
1107	16624	p1B	basal_plate_of_p1	16623
1108	16625	p1Bv	ventricular_zone_of_p1B	16624
1109	16626	p1Bm	mantle_zone_of_p1B	16624
1110	16627	p1Bp	periventricular_stratum_of_p1B	16626
1111	16628	p1B-PAG	p1B_part_of_the_periaqueductal_gray	16627
1112	16629	Dk	nucleus_of_Darkschewitsch	16627
1113	16630	p1PEW	p1_part_of_the_pre-Edinger-Westphal_nucleus	16627
1114	16631	p1Bi	intermediate_stratum_of_p1B	16626
1115	16620	InC	interstitial_nucleus_of_Cajal_(post-migratory)	16631
1116	16632	p1BRt	basal_reticular_formation_of_p1	16631
1117	16633	RPC	red_nucleus,_parvicellular_part	16631
1118	16634	p1PaR	p1_part_of_the_pararubral_nucleus	16631
1119	16635	p1PBP	p1_part_of_parabrachial_pigmented_nucleus	16631
1120	16636	p1Bs	superficial_stratum_of_p1B	16626
1121	16637	p1MT	p1_part_of_the_medial_terminal_nucleus_of_the_accessory_optic_tract	16636
1122	16638	p1SNC	p1_part_of_the_substantia_nigra_compacta	16636
1123	16639	p1SNR	p1_part_of_the_substantia_nigra_reticulata	16636
1124	16640	p1PN	p1_portion_of_the_paranigral_nucleus	16636
1125	16641	p1F	floor_plate_of_p1	16623
1126	16642	p1Fv	ventricular_zone_of_p1F	16641
1127	16643	p1Fm	mantle_zone_of_p1F	16641
1128	16644	p1Fp	periventricular_stratum_of_p1F	16643
1129	16645	p1F-PAG	p1F_part_of_periaqueductal_gray	16644
1130	16646	p1Fi	intermediate_stratum_of_p1F	16643
1131	16647	p1Fs	superficial_stratum_of_p1F	16643
1132	16648	p1VTA	p1_part_of_the_ventral_tegmental_area	16647
1133	16649	M	midbrain	15565
1134	16650	m1	mesomere_1	16649
1135	16651	MTt	collicular_(rostral)_midbrain_tectum	16650
1136	16652	m1R	roof_plate_of_m1	16651
1137	16653	m1Rv	ventricular_zone_of_m1R	16652
1138	16654	m1Rm	mantle_zone_of_m1R	16652
1139	3703	m1Rp	periventricular_stratum_of_m1R	16654
1140	3707	m1Ri	intermediate_stratum_of_m1R	16654
1141	3711	m1Rs	superficial_stratum_of_m1R	16654
1142	16655	BTGC	bed_of_the_tectal_gray_commissure	16654
1143	16656	BTC	bed_of_the_tectal_commissure	16654
1144	16657	BICC	bed_of_the_intercollicular_commissure	16654
1145	16658	m1A	alar_plate_of_m1	16651
1146	16659	m1AD	dorsal_part_of_m1A	16658
1147	16660	m1ADv	ventricular_zone_of_m1AD	16659
1148	16661	m1ADm	mantle_zone_of_m1AD	16659
1149	16662	m1ADp	periventricular_stratum_of_m1AD	16661
1150	16663	m1AD-PAG	m1AD_(DM)_part_of_periaqueductal_gray	16662
1151	16664	m1ADi	intermediate_stratum_of_m1AD	16661
1152	16665	m1VPaC	ventral_paracommissural_tectal_nucleus,_m1_part	16664
1153	16666	m1ADs	superficial_stratum_of_m1AD	16661
1154	16667	m1DPaC	dorsal_paracommissural_tectal_nucleus,_m1_part	16666
1155	16668	m1ADL	dorsolateral_part_of_m1A	16658
1156	16669	TG	tectal_gray_formation	16668
1157	16670	TGv	ventricular_zone_of_TG	16669
1158	16671	TGm	mantle_zone_of_TG	16669
1159	16672	TGp	periventricular_stratum_of_TG	16671
1160	16673	TGDL-PAG	dorsolateral_TG_part_of_the_periaqueductal_gray	16672
1161	16674	TGi	intermediate_stratum_of_TG	16671
1162	16675	TGC	central_layers_of_TG	16674
1163	16676	TGs	superficial_stratum_of_TG	16671
1164	16677	TGS	superficial_layers_of_TG	16676
1165	16678	SC	colliculus_superior	16668
1166	16679	SCv	ventricular_zone_of_SC	16678
1167	16680	SCm	mantle_zone_of_SC	16678
1168	16681	SCp	periventricular_stratum_of_SC	16680
1169	16682	SCDL-PAG	dorsolateral_SC_part_of_the_periaqueductal_gray	16681
1170	16683	DpWh	deep_white_layer_of_SC	16681
1171	16684	SCi	intermediate_stratum_of_SC	16680
1172	16685	DpG	deep_gray_layer_of_SC	16684
1173	16686	InWh	intermediate_white_layer_of_SC	16684
1174	16687	InG	intermediate_gray_layer_of_SC	16684
1175	16688	SCs	superficial_stratum_of_SC	16680
1176	16689	Op	optic_fiber_layer_of_SC	16688
1177	16690	SuG	superficial_gray_layer_of_SC	16688
1178	16691	Zo	zonal_layer_of_SC	16688
1179	16692	IC	inferior_colliculus	16668
1180	16693	ICv	ventricular_zone_of_IC	16692
1181	16694	ICm	mantle_zone_of_IC	16692
1182	16695	ICp	periventricular_stratum_of_IC	16694
1183	16696	ICDL-PAG	dorsolateral_IC_periaqueductal_gray	16695
1184	16697	ICi	intermediate_stratum_of_IC	16694
1185	16698	CIC	central_nucleus_of_the_inferior_colliculus	16697
1186	92281	IIC	intermediate_nucleus_of_the_inferior_colliculus	16697
1187	16699	ICs	superficial_stratum_of_IC	16694
1188	16700	ICIC	internal_cortical_nucleus_of_inferior_colliculus	16699
1189	16701	DCIC	dorsal_cortical_nucleus_of_inferior_colliculus	16699
1190	16702	ECIC	external_cortical_nucleus_of_inferior_colliculus	16699
1191	16703	m1AL	lateral_part_of_alar_m1	16658
1192	16704	m1ALv	ventricular_zone_of_m1AL	16703
1193	16705	m1ALm	mantle_zone_of_m1AL	16703
1194	16706	m1ALp	periventricular_stratum_of_m1AL	16705
1195	16707	TGL-PAG	lateral_TG_part_of_the_periaqueductal_gray	16706
1196	16708	SCL-PAG	lateral_SC_part_of_the_periaqueductal_gray	16706
1197	16709	ICL-PAG	lateral_IC_periaqueductal_gray	16706
1198	16710	m1ALi	intermediate_stratum_of_m1AL	16705
1199	16711	ICBR	nucleus_of_the_inferior_collicular_brachium,_rostral_part	16710
1200	16712	ICBC	nucleus_of_the_inferior_collicular_brachium,_caudal_part	16710
1201	16713	m1ALs	superficial_stratum_of_m1AL	16705
1202	16714	SubBR	subbrachial_nucleus,_rostral_part	16713
1203	16715	SubBC	subbrachial_nucleus,_caudal_part	16713
1204	16716	m1AVL	ventrolateral_part_of_alar_m1	16658
1205	16717	m1Lim	liminal_alar_domain_of_m1	16716
1206	16718	m1Limv	ventricular_zone_of_m1Lim	16717
1207	16719	m1Limm	mantle_zone_of_m1Lim	16717
1208	16720	m1Limp	periventricular_stratum_of_m1Lim	16719
1209	16721	m1Lim-PAG	m1Lim_(VL)_part_of_the_periaqueductal_gray	16720
1210	16722	m1Limi	intermediate_stratum_of_m1Lim	16719
1211	16723	m1LimRt	m1Lim_part_of_the_midbrain_reticular_formation	16722
1212	16724	m1Lims	superficial_stratum_of_m1Lim	16719
1213	16725	MTg	m1_(rostral)_midbrain_tegmentum	16650
1214	16726	m1B	basal_plate_of_m1	16725
1215	16727	m1Bv	ventricular_zone_of_m1B	16726
1216	16728	m1Bm	mantle_zone_of_m1B	16726
1217	16729	m1Bp	periventricular_stratum_of_m1B	16728
1218	16730	m1B-PAG	m1B_part_of_the_periaqueductal_gray	16729
1219	16731	m1PEW	m1_part_of_the_pre-Edinger-Westphal_nucleus	16729
1220	16732	m1Bi	intermediate_stratum_of_m1B	16728
1221	16748	RLi	rostral_linear_nucleus	16732
1222	16733	3EW	oculomotor_nucleus,_Edinger-Westphal_subnucleus	16732
1223	16734	3M	oculomotor_nucleus,_main_part	16732
1224	16735	m1BRt	medial_basal_reticular_formation_of_m1	16732
1225	16736	m1PaR	pararubral_nucleus,_m1_part	16732
1226	16737	RMC	red_nucleus,_magnocellular_part	16732
1227	16738	m1Bs	superficial_stratum_of_m1B	16728
1228	16739	m1PN	m1_part_of_paranigral_nucleus	16738
1229	16740	m1SNC	substantia_nigra_compacta,_m1_part	16738
1230	16741	m1SNR	substantia_nigra_reticulata,_m1_part	16738
1231	92283	m1PBP	m1_part_of_parabrachialis_pigmentosus	16738
1232	16742	m1F	floor_plate_of_m1	16725
1233	16743	m1Fv	ventricular_zone_of_m1F	16742
1234	16744	m1Fm	mantle_zone_of_m1F	16742
1235	16745	m1Fp	periventricular_stratum_of_m1F	16744
1236	16746	m1F-PAG	m1F_part_of_the_periaqueductal_gray	16745
1237	16747	m1Fi	intermediate_stratum_of_m1F	16744
1238	16749	m1Fs	superficial_stratum_of_m1F	16744
1239	16750	m1VTA	ventral_tegmental_area,_m1_part	16749
1240	16751	m2	mesomere_2_(preisthmus_or_caudal_midbrain)	16649
1241	16752	PIsTt	preisthmic_midbrain_tectum	16751
1242	16753	m2R	m2_roof	16752
1243	92285	m2Rv	ventricular_zone_of_m2R	16753
1244	92287	m2Rm	mantle_zone_of_m2R	16753
1245	92289	m2Rp	periventricular_stratum_of_m2R	92287
1246	92291	m2Ri	intermediate_stratum_of_m2R	92287
1247	92293	m2Rs	superficial_stratum_of_m2R	92287
1248	16754	m2A	m2_alar_plate	16752
1249	16755	m2AD	dorsal_part_of_m2A	16754
1250	16756	m2ADv	ventricular_zone_of_m2AD	16755
1251	16757	m2ADm	mantle_zone_of_m2AD	16755
1252	16758	m2ADp	periventricular_stratum_of_m2AD	16757
1253	16759	PIsD-PAG	dorsal_preisthmic_part_of_periaqueductal_gray	16758
1254	16760	m2ADi	intermediate_stratum_of_m2AD	16757
1255	92295	m2VPaC	ventral_paracommissural_tectal_nucleus,_m2_part	16760
1256	16761	m2ADs	superficial_stratum_of_m2AD	16757
1257	92297	m2DPaC	dorsal_paracommissural_tectal_nucleus,_m2_part	16761
1258	16762	m2ADL	dorsolateral_part_of_m2A	16754
1259	16763	m2ADLv	ventricular_zone_of_m2ADL	16762
1260	16764	m2ADLm	mantle_zone_of_m2ADL	16762
1261	16765	m2ADLp	periventricular_stratum_of_m2ADL	16764
1262	16766	PIsDL-PAG	dorsolateral_preisthmic_part_of_periaqueductal_gray	16765
1263	16767	m2ADLi	intermediate_stratum_of_m2ADL	16764
1264	16768	SagD	nucleus_sagulum,_deep_part	16767
1265	16769	m2ADLs	superficial_stratum_of_m2ADL	16764
1266	16770	SagS	nucleus_sagulum,_superficial_part	16769
1267	16771	m2AL	lateral_part_of_m2A	16754
1268	16772	m2ALv	ventricular_zone_of_m2AL	16771
1269	16773	m2ALm	mantle_zone_of_m2AL	16771
1270	16774	m2ALp	periventricular_stratum_of_m2AL	16773
1271	16775	PIsL-PAG	lateral_part_of_preisthmic_periaqueductal_gray	16774
1272	16776	m2ALi	intermediate_stratum_of_m2AL	16773
1273	16777	CnF	cuneiform_nucleus	16776
1274	16778	m2ALs	superficial_stratum_of_m2AL	16773
1275	16779	CnFS	superficial_cuneiform_nucleus	16778
1276	16780	m2AVL	ventrolateral_part_of_m2A	16754
1277	16781	m2Lim	liminal_alar_domain_of_m2	16780
1278	16782	m2Limv	ventricular_zone_of_m2Lim	16781
1279	16783	m2Limm	mantle_zone_of_m2Lim	16781
1280	16784	m2Limp	periventricular_stratum_of_m2Lim	16783
1281	16785	m2Lim-PAG	liminal_periaqueductal_gray_of_m2	16784
1282	16786	m2Limi	intermediate_stratum_of_m2Lim	16783
1283	16787	SCnF	subcuneiform_nucleus	16786
1284	16788	m2LimRt	liminal_reticular_formation_of_m2	16786
1285	16789	m2Lims	superficial_stratum_of_m2Lim	16783
1286	16790	PIsTg	preisthmic_tegmentum	16751
1287	16791	m2B	m2_basal_plate	16790
1288	16792	m2Bv	ventricular_zone_of_m2B	16791
1289	16793	m2Bm	mantle_zone_of_m2B	16791
1290	16794	m2Bp	periventricular_stratum_of_m2B	16793
1291	16795	m2B-PAG	basal_m2_periaqueductal_gray	16794
1292	16796	m2DR	m2_part_of_the_dorsal_raphe_nucleus	16794
1293	16797	m2Bi	intermediate_stratum_of_m2B	16793
1294	16798	m2BRt	reticular_formation_of_basal_m2	16797
1295	16799	m2PaR	m2_part_of_pararubral_nucleus	16797
1296	16800	m2Bs	superficial_stratum_of_m2B	16793
1297	16801	m2PN	m2_part_of_paranigral_nucleus	16800
1298	16802	m2PBP	m2_part_of_nucleus_parabrachialis_pigmentosus	16800
1299	16803	m2SNC	m2_part_of_substantia_nigra_compacta	16800
1300	16804	m2SNR	m2_part_of_substantia_nigra_reticulata	16800
1301	16805	m2F	m2_floor_plate	16790
1302	92299	m2Fv	ventricular_zone_of_m2F	16805
1303	92301	m2Fm	mantle_zone_of_m2F	16805
1304	92303	m2Fp	periventricular_stratum_of_m2F	92301
1305	92305	m2Fi	intermediate_stratum_of_m2F	92301
1306	92307	m2Fs	superficial_stratum_of_m2F	92301
1307	16806	m2VTA	m2_part_of_VTA	92307
1308	16807	IF	interfascicular_nucleus	92307
1309	16808	H	hindbrain	15565
1310	16809	PPH	prepontine_hindbrain	16808
1311	16810	is	isthmus	16809
1312	16811	isR	isthmic_roof_plate	16810
1313	16812	isRv	ventricular_zone_of_isR	16811
1314	3715	isRm	mantle_zone_of_isR	16811
1315	3719	isRp	periventricular_stratum_of_isR	3715
1316	3723	isRi	intermediate_stratum_of_isR	3715
1317	3727	isRs	superficial_stratum_of_isR	3715
1318	16813	isA	isthmic_alar_plate	16810
1319	16814	CbV	cerebellar_vermis	16813
1320	16815	CbVLip	rhombic_lip_of_cerebellar_vermis	16814
1321	16816	CbV-EGL	external_granular_layer_of_CbV	16814
1322	16817	CbVv	ventricular_zone_of_cerebellar_vermis	16814
1323	16818	CbVm	mantle_zone_of_cerebellar_vermis	16814
1324	16819	CbVp	periventricular_stratum_of_cerebellar_vermis	16818
1325	16820	CbVWM	white_matter_of_cerebellar_vermis	16819
1326	16821	CbVi	intermediate_stratum_of_cerebellar_vermis	16818
1327	16822	CbVN	cerebellar_nuclei_of_CbV	16821
1328	16823	Med	medial_(fastigial)_cerebellar_nucleus	16822
1329	16824	MedM	medial_(main)_part_of_Med	16823
1330	16825	MedL	lateral_part_of_Med	16823
1331	16826	MedDL	dorsolateral_part_of_Med	16823
1332	16827	isVeCb	isthmic_vestibulocerebellar_nucleus	16821
1333	16828	CbVs	superficial_stratum_of_cerebellar_vermis	16818
1334	16829	CbVCx	cortex_of_cerebellar_vermis	16828
1335	16830	1Cb	lobule_1_of_cerebellar_vermis	16829
1336	16831	2Cb	lobule_2_of_cerebellar_vermis	16829
1337	16832	3Cb	lobule_3_of_cerebellar_vermis	16829
1338	16833	4Cb	lobule_4_of_cerebellar_vermis	16829
1339	16834	5Cb	lobule_5_of_cerebellar_vermis	16829
1340	16835	6Cb	lobule_6_of_cerebellar_vermis	16829
1341	16836	7Cb	lobule_7_of_cerebellar_vermis	16829
1342	16837	8Cb	lobule_8_of_cerebellar_vermis	16829
1343	16838	9Cb	lobule_9_of_cerebellar_vermis	16829
1344	16839	10Cb	lobule_10_of_cerebellar_vermis	16829
1345	16840	MolV	molecular_layer_of_CbVCx	16829
1346	16841	PkV	Purkinje_cell_layer_of_CbVCx	16829
1347	16842	IGrV	internal_granular_layer_of_CbVCx	16829
1348	16843	isADL	dorsolateral_(non-cerebellar)_part_of_isA	16813
1349	20612	isADLv	ventricular_zone_of_isADL	16843
1350	20614	isADLm	mantle_zone_of_isADL	16843
1351	92309	isADLp	periventricular_stratum_of_isADL	20614
1352	92311	isADLi	intermediate_stratum_of_isADL	20614
1353	92313	isADLs	superficial_stratum_of_isADL	20614
1354	16844	PBC	parabrachial_complex	16843
1355	16845	PBv	ventricular_zone_of_the_PBC	16844
1356	16846	PBm	mantle_zone_of_the_PBC	16844
1357	16847	PBp	periventricular_stratum_of_the_PBC	16846
1358	16848	PB-PAG	parabrachial_part_of_the_periaqueductal_gray	16847
1359	16849	PBi	intermediate_stratum_of_the_PBC	16846
1360	16850	MPB	medial_parabrachial_nucleus	16849
1361	16851	PBs	superficial_stratum_of_the_PBC	16846
1362	16852	LPB	lateral_parabrachial_nucleus	16851
1363	16853	KF	Koelliker-Fuse_nucleus	16851
1364	16854	Ist	isthmus_proper	16843
1365	16855	Istv	ventricular_zone_of_Ist	16854
1366	16856	Istm	mantle_zone_of_Ist	16854
1367	16857	Istp	periventricular_stratum_of_Ist	16856
1368	16858	Ist-PAG	isthmic_part_of_the_periaqueductal_gray	16857
1369	16859	Isti	intermediate_stratum_of_Ist	16856
1370	16860	DLL	dorsal_nucleus_of_the_lateral_lemniscus	16859
1371	16861	Ists	superficial_stratum_of_Ist	16856
1372	16862	PBG	parabigeminal_nucleus	16861
1373	16863	PeLA	perilemniscal_isthmic_area	16861
1374	16864	isAVL	ventrolateral_part_of_isA	16813
1375	16865	isLim	liminal_part_of_alar_isthmus	16864
1376	16866	isLimv	ventricular_zone_of_isLim	16865
1377	16867	isLimm	mantle_zone_of_isLim	16865
1378	16868	isLimp	periventricular_stratum_of_isLim	16867
1379	16869	isLim-PAG	isthmic_liminal_part_of_the_periaqueductal_gray	16868
1380	16870	isMes5	isthmic_part_of_mesencephalic_trigeminal_nucleus	16868
1381	16871	isLimi	intermediate_stratum_of_isLim	16867
1382	16872	MiTg	microcellular_tegmental_nucleus	16871
1383	16873	isLimRt	isthmic_liminal_reticular_area	16871
1384	16874	isLims	superficial_stratum_of_isLim	16867
1385	16875	isILL	isthmic_part_of_the_intermediate_lateral_lemniscal_nucleus	16874
1386	16886	isPaL	paralemniscal_isthmic_area	16874
1387	16876	isB	isthmic_basal_plate	16810
1388	20616	isBv	ventricular_zone_of_isB	16876
1389	20618	isBm	mantle_zone_of_isB	16876
1390	16877	isBL	lateral_part_of_the_isB	16876
1391	16878	isBLv	ventricular_zone_of_isBL	16877
1392	16879	isBLm	mantle_zone_of_isBL	16877
1393	16880	isBLp	periventricular_stratum_of_isBL	16879
1394	16881	isDRDL	dorsolateral_isthmic_part_of_the_dorsal_raphe_nucleus	16880
1395	92315	isDRW	lateral_wings_of_the_dorsal_raphe_nucleus	16880
1396	16882	isBLi	intermediate_stratum_of_isBL	16879
1397	16883	isBLRt	isthmic_part_of_basolateral_isthmic_reticular_formation	16882
1398	16884	RRF	retrorubral_field	16882
1399	16885	isBLs	superficial_stratum_of_isBL	16879
1400	16887	isBI	intermediate_part_of_isB	16877
1401	16888	isBIv	ventricular_zone_of_isBI	16887
1402	16889	isBIm	mantle_zone_of_isBI	16887
1403	16890	isBIp	periventricular_stratum_of_isBI	16889
1404	16891	isDRI	intermediate_isthmic_part_of_the_dorsal_raphe_nucleus	16890
1405	16892	isMDTg	isthmic_part_of_mediodorsal_tegmental_nucleus	16890
1406	16893	isBIi	intermediate_stratum_of_isBI	16889
1407	16894	isBIRt	basointermediate_isthmic_reticular_formation	16893
1408	16895	isBIs	superficial_stratum_of_isBI	16889
1409	16896	isSNR	substantia_nigra_reticulata,_isthmic_part	16895
1410	16897	isBM	medial_part_of_the_isB	16877
1411	16898	isBMv	ventricular_zone_of_isBM	16897
1412	16899	isBMm	mantle_zone_of_isBM	16897
1413	16900	isBMp	periventricular_mantle_of_isBM	16899
1414	16901	isDRV	ventral_isthmic_part_of_dorsal_raphe_nucleus	16900
1415	16902	isBMi	intermediate_mantle_of_isBM	16899
1416	16903	4M	trochlear_nucleus	16902
1417	16904	4Sh	trochlear_shell	16902
1418	16905	Pa4	paratrochlear_nucleus	16902
1419	16906	CLi	caudal_linear_(raphe)_nucleus	16902
1420	16907	isBMs	superficial_mantle_of_isBM	16899
1421	16908	isSNC	substantia_nigra_compacta,_isthmic_part	16907
1422	16909	IPPr	interpeduncular_nucleus,_prodromal_part	16907
1423	16910	isPN	isthmic_portion_of_paranigral_nucleus	16907
1424	16911	isF	isthmic_floor_plate	16810
1425	16912	isFv	ventricular_zone_of_isF	16911
1426	16913	isFm	mantle_zone_of_isF	16911
1427	92317	isFp	periventricular_stratum_of_isF	16913
1428	92319	isFi	intermediate_stratum_of_isF	16913
1429	92321	isFs	superficial_stratum_of_isF	16913
1430	31028	MnIPPr	median_part_of_IPPr	92321
1431	16914	isVTA	ventral_tegmental_area,_isthmic_part	92321
1432	16915	r1	rhombomere_1	16809
1433	16916	r1R	r1_roof_plate	16915
1434	16917	CbCh	cerebellar_choroid_tela	16916
1435	16918	r1RhL	rhombic_lip_of_r1R	16916
1436	16919	r1A	r1_alar_plate	16915
1437	20620	r1Av	ventricular_zone_of_r1A	16919
1438	20622	r1Am	mantle_zone_of_r1A	16919
1439	16920	CbH	cerebellar_hemisphere	16919
1440	16921	CbH-EGL	external_granular_layer_of_CbH	16920
1441	16922	CbHv	ventricular_zone_of_CbH	16920
1442	16923	CbHLip	rhombic_lip_of_CbH	16922
1443	16924	CbHm	mantle_zone_of_CbH	16920
1444	16925	CbHp	periventricular_stratum_of_CbH	16924
1445	16926	CbHWM	cerebellar_white_matter	16925
1446	16927	CbHi	intermediate_stratum_of_CbH	16924
1447	16928	CbHN	cerebellar_nuclei_of_CbH	16927
1448	16929	Int	intermediate_(interpositus)_cerebellar_nucleus	16928
1449	16930	IntA	anterior_part_of_Int	16929
1450	16931	IntDL	dorsolateral_part_of_Int	16929
